"sample","UMAP1","UMAP2","source","lineage"
"TCGA-VQ-A8P8-01",-2.34665220009603,3.4568039788885,"patient tumor","gastric"
"TCGA-VQ-A8PB-01",-0.990864833382729,3.69586069776141,"patient tumor","gastric"
"TCGA-VQ-A8PC-01",-2.27020822959307,3.4407310208074,"patient tumor","gastric"
"TCGA-VQ-A8PD-01",-2.4668691384502,3.28358976531819,"patient tumor","gastric"
"TCGA-VQ-A8PE-01",-1.47360428282214,1.96864170960533,"patient tumor","gastric"
"TCGA-VQ-A8PF-01",-2.89398085259297,3.42393988148149,"patient tumor","gastric"
"TCGA-VQ-A8PH-01",-1.41455172441019,2.00687927381929,"patient tumor","gastric"
"TCGA-VQ-A8PJ-01",-1.79846460353537,4.2663009917836,"patient tumor","gastric"
"TCGA-VQ-A8PK-01",-2.12557918619364,3.59810855411834,"patient tumor","gastric"
"TCGA-VQ-A8PM-01",-2.42415110476157,3.39925241558246,"patient tumor","gastric"
"TCGA-VQ-A8PO-01",-0.617329102177227,3.61653631090126,"patient tumor","gastric"
"TCGA-VQ-A8PP-01",-1.41824389741839,3.62863525987179,"patient tumor","gastric"
"TCGA-VQ-A8PQ-01",-3.35386300459059,2.59589351177838,"patient tumor","gastric"
"TCGA-VQ-A8PU-01",-1.73697168400552,4.56899539074139,"patient tumor","gastric"
"TCGA-VQ-A8PX-01",-1.77870477280273,4.46413444782184,"patient tumor","gastric"
"TCGA-VQ-A91A-01",-2.21803624437293,2.05739703446357,"patient tumor","gastric"
"TCGA-VQ-A91D-01",-0.967073529547691,3.67155982495833,"patient tumor","gastric"
"TCGA-VQ-A91E-01",-1.61244688569693,4.36586680459658,"patient tumor","gastric"
"TCGA-VQ-A91K-01",-1.09903637537277,3.5940389130893,"patient tumor","gastric"
"TCGA-VQ-A91N-01",-1.75355855437018,4.65733550158311,"patient tumor","gastric"
"TCGA-VQ-A91Q-01",-2.18716374401124,3.39885473553747,"patient tumor","gastric"
"TCGA-VQ-A91S-01",-0.689534260321097,3.89757643827978,"patient tumor","gastric"
"TCGA-VQ-A91U-01",-0.734770124569139,3.99368814207452,"patient tumor","gastric"
"TCGA-VQ-A91V-01",-1.79160914186588,4.52004382394834,"patient tumor","gastric"
"TCGA-VQ-A91W-01",-2.89051994685507,3.87877152179232,"patient tumor","gastric"
"TCGA-VQ-A91X-01",-0.572218259975958,4.02092739525402,"patient tumor","gastric"
"TCGA-VQ-A91Y-01",-3.32832244252773,2.22240538403758,"patient tumor","gastric"
"TCGA-VQ-A91Z-01",-0.341888035990515,2.27454326039361,"patient tumor","gastric"
"TCGA-VQ-A922-01",-1.61442387412651,1.92892309266345,"patient tumor","gastric"
"TCGA-VQ-A923-01",-2.85695368655424,3.44987737717973,"patient tumor","gastric"
"TCGA-VQ-A924-01",-0.934679071601687,3.67069422381633,"patient tumor","gastric"
"TCGA-VQ-A925-01",-2.2014489435411,4.13709742897124,"patient tumor","gastric"
"TCGA-VQ-A927-01",-2.33432509471438,3.7979523272467,"patient tumor","gastric"
"TCGA-VQ-A928-01",-2.11375982703159,3.25827091375921,"patient tumor","gastric"
"TCGA-VQ-A92D-01",-1.62878591244006,4.23103649033982,"patient tumor","gastric"
"TCGA-VQ-A94O-01",-1.47576375348647,1.85944282517605,"patient tumor","gastric"
"TCGA-VQ-A94P-01",-4.1622948392085,1.78993333728209,"patient tumor","gastric"
"TCGA-VQ-A94R-01",-2.1951388792017,3.27698154925519,"patient tumor","gastric"
"TCGA-VQ-A94T-01",-1.14829756930219,4.01286607478984,"patient tumor","gastric"
"TCGA-VQ-A94U-01",-2.26280578963459,2.82665224776321,"patient tumor","gastric"
"TCGA-VQ-AA64-01",-2.14078101983203,3.17913931179612,"patient tumor","gastric"
"TCGA-VQ-AA68-01",-1.67708196714815,4.27722450654924,"patient tumor","gastric"
"TCGA-VQ-AA69-01",-2.85104349002359,3.92673274188247,"patient tumor","gastric"
"TCGA-VQ-AA6A-01",-1.93758645909573,4.61367613526796,"patient tumor","gastric"
"TCGA-VQ-AA6B-01",-0.503304345746047,3.93919159821605,"patient tumor","gastric"
"TCGA-VQ-AA6D-01",-1.60996818524663,4.10219225607411,"patient tumor","gastric"
"TCGA-VQ-AA6F-01",-2.20656813226712,3.64994860935105,"patient tumor","gastric"
"TCGA-VQ-AA6G-01",-1.79509801469487,4.45072076865538,"patient tumor","gastric"
"TCGA-VQ-AA6I-01",-1.77994416356199,4.20962399164046,"patient tumor","gastric"
"TCGA-VQ-AA6J-01",-1.794225520913,3.63552433832899,"patient tumor","gastric"
"TCGA-VQ-AA6K-01",-2.00506184001391,3.59713687525444,"patient tumor","gastric"
"TCGA-ZA-A8F6-01",-2.84800216230755,2.16388198521254,"patient tumor","gastric"
"TCGA-ZQ-A9CR-01",-1.80975762143257,2.7993799459215,"patient tumor","gastric"
"TCGA-2H-A9GF-01",-1.57685172216937,3.73799509984262,"patient tumor","esophagus"
"TCGA-2H-A9GG-01",-1.56880383741391,2.06430923430785,"patient tumor","esophagus"
"TCGA-2H-A9GH-01",-1.68783462335839,4.36310705328831,"patient tumor","esophagus"
"TCGA-2H-A9GI-01",-1.04735550108516,4.22899050548257,"patient tumor","esophagus"
"TCGA-2H-A9GJ-01",-1.75103905387084,4.43622865881134,"patient tumor","esophagus"
"TCGA-2H-A9GK-01",-2.4769915919289,3.3149942954,"patient tumor","esophagus"
"TCGA-2H-A9GL-01",-1.73221399379739,2.44471478753917,"patient tumor","esophagus"
"TCGA-2H-A9GM-01",-1.88123271633377,4.16207639678307,"patient tumor","esophagus"
"TCGA-2H-A9GN-01",-1.4892383780198,2.05770874352921,"patient tumor","esophagus"
"TCGA-2H-A9GO-01",-1.87436716353082,4.61922410198641,"patient tumor","esophagus"
"TCGA-2H-A9GQ-01",-7.47105520899591,4.73865842391103,"patient tumor","esophagus"
"TCGA-2H-A9GR-01",-2.06027248453813,3.78211173084363,"patient tumor","esophagus"
"TCGA-IC-A6RE-11",-6.55626774224805,5.2411324921946,"patient tumor","esophagus"
"TCGA-IC-A6RE-01",-1.77817232679965,3.10466901804973,"patient tumor","esophagus"
"TCGA-IC-A6RF-11",-6.72461457360922,5.16942645712049,"patient tumor","esophagus"
"TCGA-IC-A6RF-01",-7.14079643218867,4.95784935361122,"patient tumor","esophagus"
"TCGA-IG-A3I8-11",-4.54950264885787,1.628675713763,"patient tumor","esophagus"
"TCGA-IG-A3I8-01",-7.68499688626325,5.06812579972724,"patient tumor","esophagus"
"TCGA-IG-A3QL-01",-7.70356664083349,5.23974930447155,"patient tumor","esophagus"
"TCGA-IG-A3Y9-01",-7.48737948172745,4.79939953138957,"patient tumor","esophagus"
"TCGA-IG-A3YA-01",-7.75551680214133,4.91555053094533,"patient tumor","esophagus"
"TCGA-IG-A3YB-01",-7.7198560989049,4.84309057295452,"patient tumor","esophagus"
"TCGA-IG-A3YC-01",-7.34051243608093,4.88571743163352,"patient tumor","esophagus"
"TCGA-IG-A4P3-01",-7.50785807757962,5.11045712471506,"patient tumor","esophagus"
"TCGA-IG-A4QS-01",-0.979949361065086,4.24180161251554,"patient tumor","esophagus"
"TCGA-IG-A4QT-01",-3.57803095198027,-0.162205440609771,"patient tumor","esophagus"
"TCGA-IG-A50L-01",-7.70646627712699,5.10529692088775,"patient tumor","esophagus"
"TCGA-IG-A51D-01",-7.49032642484689,4.73472845608212,"patient tumor","esophagus"
"TCGA-IG-A5B8-01",-7.24491536244902,4.78217426593245,"patient tumor","esophagus"
"TCGA-IG-A5S3-01",-7.59292551730404,5.10911968371096,"patient tumor","esophagus"
"TCGA-IG-A625-01",-7.60136309689357,5.33092626557464,"patient tumor","esophagus"
"TCGA-IG-A6QS-01",-7.40870242496555,4.71487246301822,"patient tumor","esophagus"
"TCGA-IG-A7DP-01",-3.20161343096082,2.79719401735361,"patient tumor","esophagus"
"TCGA-IG-A8O2-01",-7.59644106635053,5.21858526437656,"patient tumor","esophagus"
"TCGA-IG-A97H-01",-7.45105345691699,4.73811178453363,"patient tumor","esophagus"
"TCGA-IG-A97I-01",-7.62689370255321,4.91682751309253,"patient tumor","esophagus"
"TCGA-JY-A6F8-01",-1.52650376404767,4.58347232263031,"patient tumor","esophagus"
"TCGA-JY-A6FA-01",-7.48666343783764,5.35088992877355,"patient tumor","esophagus"
"TCGA-JY-A6FB-01",-1.60210540059391,4.38721443857308,"patient tumor","esophagus"
"TCGA-JY-A6FD-01",-7.30703986176075,4.77472779661048,"patient tumor","esophagus"
"TCGA-JY-A6FE-01",-7.71309790799529,4.52672225151207,"patient tumor","esophagus"
"TCGA-JY-A6FG-01",-7.05542242828124,4.85890926741278,"patient tumor","esophagus"
"TCGA-JY-A6FH-01",-1.60297194587057,4.14641622485608,"patient tumor","esophagus"
"TCGA-JY-A938-01",-1.79570841928238,3.65590411970947,"patient tumor","esophagus"
"TCGA-JY-A939-01",-2.95774786541083,3.26995601630451,"patient tumor","esophagus"
"TCGA-JY-A93C-01",-1.75624644521457,4.09630737182162,"patient tumor","esophagus"
"TCGA-JY-A93D-01",-2.90829546209429,2.62278957111966,"patient tumor","esophagus"
"TCGA-JY-A93E-01",-2.35221555832954,3.36788240324101,"patient tumor","esophagus"
"TCGA-JY-A93F-01",-7.19313346372781,4.80380602341191,"patient tumor","esophagus"
"TCGA-KH-A6WC-01",-6.53414231633347,5.26083815629901,"patient tumor","esophagus"
"TCGA-L5-A43C-11",-3.77407833690221,3.62977005000962,"patient tumor","esophagus"
"TCGA-L5-A43C-01",-2.26132998468747,2.03542858497845,"patient tumor","esophagus"
"TCGA-L5-A43E-01",-1.58503751699073,4.36623236629567,"patient tumor","esophagus"
"TCGA-L5-A43H-01",-7.68453318495206,5.15463383735581,"patient tumor","esophagus"
"TCGA-L5-A43I-01",-1.69736379330908,4.48985857415416,"patient tumor","esophagus"
"TCGA-L5-A43J-01",-7.69485528630462,4.83449626325043,"patient tumor","esophagus"
"TCGA-L5-A43M-01",-2.37515466743159,3.86813472020378,"patient tumor","esophagus"
"TCGA-L5-A4OE-01",-6.03764497633671,5.21903085348132,"patient tumor","esophagus"
"TCGA-L5-A4OF-11",-3.78367492739981,3.62154961550516,"patient tumor","esophagus"
"TCGA-L5-A4OF-01",-1.52971487738695,1.88746043900724,"patient tumor","esophagus"
"TCGA-L5-A4OG-11",-3.76575973389219,3.60515435953683,"patient tumor","esophagus"
"TCGA-L5-A4OG-01",-1.98949064437232,4.42305741123306,"patient tumor","esophagus"
"TCGA-L5-A4OH-01",-1.44620098382679,4.31325123435314,"patient tumor","esophagus"
"TCGA-L5-A4OI-01",-0.715784229309283,3.89729620096736,"patient tumor","esophagus"
"TCGA-L5-A4OJ-11",-3.80440616829284,3.61714259730968,"patient tumor","esophagus"
"TCGA-L5-A4OJ-01",-1.60366695148063,4.64147308720262,"patient tumor","esophagus"
"TCGA-L5-A4OM-11",-3.56517678099496,3.67284521815936,"patient tumor","esophagus"
"TCGA-L5-A4OM-01",-7.58166490754609,5.18149418749,"patient tumor","esophagus"
"TCGA-L5-A4ON-01",-1.78641866819841,4.40882578416489,"patient tumor","esophagus"
"TCGA-L5-A4OO-11",-3.90981660258495,2.03299538501996,"patient tumor","esophagus"
"TCGA-L5-A4OO-01",-2.30495892182356,3.2273467673875,"patient tumor","esophagus"
"TCGA-L5-A4OP-01",-1.51733999341128,4.32956290882796,"patient tumor","esophagus"
"TCGA-L5-A4OQ-11",-4.49998190301734,1.67389970764157,"patient tumor","esophagus"
"TCGA-L5-A4OQ-01",-1.48247821568074,1.91546590724574,"patient tumor","esophagus"
"TCGA-L5-A4OR-11",-3.78467047422975,3.6507531042705,"patient tumor","esophagus"
"TCGA-L5-A4OR-01",-1.58336117031673,4.47407117074286,"patient tumor","esophagus"
"TCGA-L5-A4OS-01",-1.51180611667856,1.83084382132971,"patient tumor","esophagus"
"TCGA-L5-A4OT-01",-2.71557537343411,3.0063334009357,"patient tumor","esophagus"
"TCGA-L5-A4OU-01",-2.21962213839039,3.33744272004656,"patient tumor","esophagus"
"TCGA-L5-A4OW-01",-1.70599496717069,4.12766329074593,"patient tumor","esophagus"
"TCGA-L5-A4OX-01",-1.28902483799664,4.2827962251893,"patient tumor","esophagus"
"TCGA-L5-A88S-01",-7.70277634230412,4.70196309484481,"patient tumor","esophagus"
"TCGA-L5-A88T-01",-6.4416132476183,5.23097982789437,"patient tumor","esophagus"
"TCGA-L5-A88V-01",-1.57458679244467,4.29318212006263,"patient tumor","esophagus"
"TCGA-L5-A88W-01",-7.20024184025477,4.75843071682718,"patient tumor","esophagus"
"TCGA-L5-A88Y-01",-5.90336782989924,5.19438269257352,"patient tumor","esophagus"
"TCGA-L5-A88Z-01",-7.56055352687112,5.313259947912,"patient tumor","esophagus"
"TCGA-L5-A891-01",-0.230188678426776,2.09337194386456,"patient tumor","esophagus"
"TCGA-L5-A893-01",-5.85402362402809,5.14526425644761,"patient tumor","esophagus"
"TCGA-L5-A8NE-01",-1.79491577930845,4.52738487282376,"patient tumor","esophagus"
"TCGA-L5-A8NF-01",-1.88680992011432,4.51015681467105,"patient tumor","esophagus"
"TCGA-L5-A8NG-01",-2.08380542234047,3.523530305825,"patient tumor","esophagus"
"TCGA-L5-A8NH-01",-1.50804154211325,4.45499083495328,"patient tumor","esophagus"
"TCGA-L5-A8NI-01",-1.7400872066972,3.48709510763461,"patient tumor","esophagus"
"TCGA-L5-A8NJ-01",-1.40338472036298,4.51095527915667,"patient tumor","esophagus"
"TCGA-L5-A8NK-01",-6.84878880562237,5.19373887772196,"patient tumor","esophagus"
"TCGA-L5-A8NL-01",-2.87195524972708,2.55906412957194,"patient tumor","esophagus"
"TCGA-L5-A8NM-01",-0.800555810324072,3.77428554525275,"patient tumor","esophagus"
"TCGA-L5-A8NN-01",-1.50927757238833,1.80329212602399,"patient tumor","esophagus"
"TCGA-L5-A8NQ-01",-6.58047301053275,5.23863587129831,"patient tumor","esophagus"
"TCGA-L5-A8NR-01",-1.69614785109356,3.82914439079077,"patient tumor","esophagus"
"TCGA-L5-A8NS-01",-2.33174627685102,3.35493089364346,"patient tumor","esophagus"
"TCGA-L5-A8NT-01",-2.27589347506383,3.11769718659894,"patient tumor","esophagus"
"TCGA-L5-A8NU-01",-3.07939046850666,2.56728462672675,"patient tumor","esophagus"
"TCGA-L5-A8NV-01",-2.45157634270275,3.72048177054989,"patient tumor","esophagus"
"TCGA-L5-A8NW-01",-6.19644377833738,5.22532823784815,"patient tumor","esophagus"
"TCGA-L7-A56G-01",-7.09152957436859,5.2053228153023,"patient tumor","esophagus"
"TCGA-L7-A6VZ-01",-1.670336893255,4.56846250844279,"patient tumor","esophagus"
"TCGA-LN-A49K-01",-7.63636028666399,5.19422028692514,"patient tumor","esophagus"
"TCGA-LN-A49L-01",-7.6786378420979,4.97899325646476,"patient tumor","esophagus"
"TCGA-LN-A49M-01",-7.32997044812559,4.81964758139882,"patient tumor","esophagus"
"TCGA-LN-A49N-01",-7.74773493795694,4.88041744211621,"patient tumor","esophagus"
"TCGA-LN-A49O-01",-7.51055046326347,4.71534077092431,"patient tumor","esophagus"
"TCGA-LN-A49P-01",-7.70833956038623,5.02806636203995,"patient tumor","esophagus"
"TCGA-LN-A49R-01",-7.57468047057426,5.18902777204527,"patient tumor","esophagus"
"TCGA-LN-A49S-01",-6.89546202455569,5.21708573893939,"patient tumor","esophagus"
"TCGA-LN-A49U-01",-7.74829236149137,5.07526801454742,"patient tumor","esophagus"
"TCGA-LN-A49V-01",-7.7169335899624,4.99575329331673,"patient tumor","esophagus"
"TCGA-LN-A49W-01",-7.67139994242451,4.72136760420773,"patient tumor","esophagus"
"TCGA-LN-A49X-01",-7.72012233343231,4.82487240842869,"patient tumor","esophagus"
"TCGA-LN-A49Y-01",-7.52013345946568,5.0945566595815,"patient tumor","esophagus"
"TCGA-LN-A4A1-01",-7.3066139003289,4.78063184222162,"patient tumor","esophagus"
"TCGA-LN-A4A2-01",-7.73667708389883,5.10346539043971,"patient tumor","esophagus"
"TCGA-LN-A4A3-01",-7.2894069198278,4.83418334396675,"patient tumor","esophagus"
"TCGA-LN-A4A4-01",-7.7923660913409,5.15761832691665,"patient tumor","esophagus"
"TCGA-LN-A4A5-01",-7.76109505366652,4.75502589133216,"patient tumor","esophagus"
"TCGA-LN-A4A6-01",-7.61832362793372,5.01701272951816,"patient tumor","esophagus"
"TCGA-LN-A4A8-01",-7.68600048618544,4.9624233516023,"patient tumor","esophagus"
"TCGA-LN-A4A9-01",-7.6334945360642,4.77886388759612,"patient tumor","esophagus"
"TCGA-LN-A4MQ-01",-7.55194817376603,5.38085401985604,"patient tumor","esophagus"
"TCGA-LN-A4MR-01",-7.43351232299936,4.87009900498887,"patient tumor","esophagus"
"TCGA-LN-A5U5-01",-7.65176359605457,5.30550308066287,"patient tumor","esophagus"
"TCGA-LN-A5U6-01",-7.65972571865657,4.94889798324086,"patient tumor","esophagus"
"TCGA-LN-A5U7-01",-7.63152943040183,5.08880446471624,"patient tumor","esophagus"
"TCGA-LN-A7HV-01",-7.48359138074488,5.04094858904462,"patient tumor","esophagus"
"TCGA-LN-A7HW-01",-7.73687446273566,5.20789779411053,"patient tumor","esophagus"
"TCGA-LN-A7HX-01",-7.33957117544444,4.81090311954853,"patient tumor","esophagus"
"TCGA-LN-A7HY-01",-7.70304583282524,4.61682660241028,"patient tumor","esophagus"
"TCGA-LN-A7HZ-01",-7.74490420724021,5.34471764339309,"patient tumor","esophagus"
"TCGA-LN-A8HZ-01",-7.61172666652827,5.33229176912056,"patient tumor","esophagus"
"TCGA-LN-A8I0-01",-7.5731727210243,5.22249224787963,"patient tumor","esophagus"
"TCGA-LN-A8I1-01",-7.61954735976309,5.30763327309755,"patient tumor","esophagus"
"TCGA-LN-A9FO-01",-7.51205279039761,4.74047862698881,"patient tumor","esophagus"
"TCGA-LN-A9FP-01",-7.7161584542661,4.61062142045188,"patient tumor","esophagus"
"TCGA-LN-A9FQ-01",-7.76345940942836,5.26103321447842,"patient tumor","esophagus"
"TCGA-LN-A9FR-01",-7.74903946401632,4.99526330795282,"patient tumor","esophagus"
"TCGA-M9-A5M8-01",-1.79404213289829,4.23237290828923,"patient tumor","esophagus"
"TCGA-Q9-A6FU-01",-7.64626639605554,5.02381260355276,"patient tumor","esophagus"
"TCGA-Q9-A6FW-01",-6.08448305065456,5.22770917227124,"patient tumor","esophagus"
"TCGA-R6-A6DN-01",-1.25774242442489,3.62218276569579,"patient tumor","esophagus"
"TCGA-R6-A6DQ-01",-2.13908753663645,3.7226568712181,"patient tumor","esophagus"
"TCGA-R6-A6KZ-01",-1.49496980143209,1.73436813353678,"patient tumor","esophagus"
"TCGA-R6-A6L4-01",-6.11159406120169,5.25366186977505,"patient tumor","esophagus"
"TCGA-R6-A6L6-01",-6.05935242144097,5.29323479702775,"patient tumor","esophagus"
"TCGA-R6-A6XG-01",-1.5792299323927,4.6393983387089,"patient tumor","esophagus"
"TCGA-R6-A6XQ-01",-6.09144821121624,5.28430884320166,"patient tumor","esophagus"
"TCGA-R6-A6Y0-01",-6.20474961849546,5.24161213576022,"patient tumor","esophagus"
"TCGA-R6-A6Y2-01",-0.513034255383413,2.04829102654594,"patient tumor","esophagus"
"TCGA-R6-A8W5-01",-1.57914384504465,3.8455998014473,"patient tumor","esophagus"
"TCGA-R6-A8W8-01",-1.71839573493177,4.39676062779048,"patient tumor","esophagus"
"TCGA-R6-A8WC-01",-1.02398530993679,4.32034316677461,"patient tumor","esophagus"
"TCGA-R6-A8WG-01",-1.49476274494101,1.81473357304434,"patient tumor","esophagus"
"TCGA-RE-A7BO-01",0.580468699986718,2.98841503496332,"patient tumor","esophagus"
"TCGA-S8-A6BV-01",-1.97065246815557,3.97955988929361,"patient tumor","esophagus"
"TCGA-S8-A6BW-01",-7.74595978195566,5.28672744355493,"patient tumor","esophagus"
"TCGA-V5-A7RB-01",-1.92984145319659,4.25177532104357,"patient tumor","esophagus"
"TCGA-V5-A7RC-06",-7.67678492174835,5.34084292204717,"patient tumor","esophagus"
"TCGA-V5-A7RC-01",-7.73650324044821,5.35890106199393,"patient tumor","esophagus"
"TCGA-V5-A7RE-01",-1.54636087801168,4.56447316861851,"patient tumor","esophagus"
"TCGA-V5-AASV-01",-7.4749121304955,4.77701321306383,"patient tumor","esophagus"
"TCGA-V5-AASW-01",-1.19362619647085,4.40793503997207,"patient tumor","esophagus"
"TCGA-V5-AASX-01",-1.52159795291754,4.31087393669219,"patient tumor","esophagus"
"TCGA-VR-A8EO-01",-7.74018005345016,5.11944711089457,"patient tumor","esophagus"
"TCGA-VR-A8EP-01",-7.277905583749,5.46354990704867,"patient tumor","esophagus"
"TCGA-VR-A8EQ-01",-1.58866097335086,4.51271638816128,"patient tumor","esophagus"
"TCGA-VR-A8ER-01",-7.69335119160355,5.28235569188254,"patient tumor","esophagus"
"TCGA-VR-A8ET-01",-7.08792874546523,4.91012917961146,"patient tumor","esophagus"
"TCGA-VR-A8EU-01",-7.35801249987443,4.71788513363963,"patient tumor","esophagus"
"TCGA-VR-A8EW-01",-7.47878985894321,5.37335853270088,"patient tumor","esophagus"
"TCGA-VR-A8EX-01",-7.00743983983077,5.22639744660045,"patient tumor","esophagus"
"TCGA-VR-A8EY-01",-7.6091963098878,5.23034684646424,"patient tumor","esophagus"
"TCGA-VR-A8EZ-01",-7.68633366096429,5.26268663929734,"patient tumor","esophagus"
"TCGA-VR-A8Q7-01",-7.32069398874732,4.62309651047168,"patient tumor","esophagus"
"TCGA-VR-AA4D-01",-0.848678012552293,4.27125102501688,"patient tumor","esophagus"
"TCGA-VR-AA4G-01",-7.52022391504143,4.87015509124091,"patient tumor","esophagus"
"TCGA-VR-AA7B-01",-7.75485919891325,4.84544618946794,"patient tumor","esophagus"
"TCGA-VR-AA7D-01",-7.4149650359474,4.66731242804994,"patient tumor","esophagus"
"TCGA-VR-AA7I-01",-7.57543364338379,4.7604021777714,"patient tumor","esophagus"
"TCGA-X8-AAAR-01",-2.09470932686192,3.6296039253117,"patient tumor","esophagus"
"TCGA-XP-A8T6-01",-7.46846610019538,5.26881683415457,"patient tumor","esophagus"
"TCGA-XP-A8T8-01",-7.40198649749931,5.37674144316459,"patient tumor","esophagus"
"TCGA-Z6-A8JD-01",-7.56872161541438,4.69373899273285,"patient tumor","esophagus"
"TCGA-Z6-A8JE-01",-7.67253848448555,4.96298989624984,"patient tumor","esophagus"
"TCGA-Z6-A9VB-01",-7.48209465381631,5.40376727517862,"patient tumor","esophagus"
"TCGA-Z6-AAPN-01",-7.37865272852418,4.85101233200444,"patient tumor","esophagus"
"TCGA-ZR-A9CJ-01",-1.8498732050468,2.77250618219003,"patient tumor","esophagus"
"TCGA-3L-AA1B-01",1.89818879126925,1.43915521297862,"patient tumor","colon"
"TCGA-4N-A93T-01",3.20603166054928,1.90228363155053,"patient tumor","colon"
"TCGA-4T-AA8H-01",2.60204051510767,2.76245771575981,"patient tumor","colon"
"TCGA-5M-AAT4-01",2.8901331768016,1.60623524926466,"patient tumor","colon"
"TCGA-5M-AAT5-01",2.97521292990554,1.67252761552491,"patient tumor","colon"
"TCGA-5M-AAT6-01",0.469421234094184,1.90223296245338,"patient tumor","colon"
"TCGA-5M-AATA-01",1.78996791452493,1.6836372204194,"patient tumor","colon"
"TCGA-5M-AATE-01",2.48744662164919,1.33504923701143,"patient tumor","colon"
"TCGA-A6-2671-11",9.55399046818835,7.15340832959745,"patient tumor","colon"
"TCGA-A6-2675-11",9.230900735514,7.61460226464438,"patient tumor","colon"
"TCGA-A6-2675-01",1.1436972201972,1.50291820208642,"patient tumor","colon"
"TCGA-A6-2678-11",9.52092138914282,7.15904349142075,"patient tumor","colon"
"TCGA-A6-2679-11",9.65425226783766,6.99327904083623,"patient tumor","colon"
"TCGA-A6-2680-11",-3.76513436227309,4.36162151567726,"patient tumor","colon"
"TCGA-A6-2682-11",9.64793815591914,7.02021051661337,"patient tumor","colon"
"TCGA-A6-2682-01",1.4265792613526,1.97554583829893,"patient tumor","colon"
"TCGA-A6-2683-11",9.63129972747186,7.014832165149,"patient tumor","colon"
"TCGA-A6-2684-11",9.6701539526148,6.99340392505645,"patient tumor","colon"
"TCGA-A6-2684-01",0.999118268093927,1.55599109658208,"patient tumor","colon"
"TCGA-A6-2685-11",9.58995290670953,7.02549514362876,"patient tumor","colon"
"TCGA-A6-2685-01",0.778725190191205,1.48301126177986,"patient tumor","colon"
"TCGA-A6-2686-11",9.66384507554031,6.99994634024685,"patient tumor","colon"
"TCGA-A6-2686-01",1.02232203129063,3.41568613257425,"patient tumor","colon"
"TCGA-A6-4105-01",1.37906098735939,1.81079023357271,"patient tumor","colon"
"TCGA-A6-5656-01",2.65034194631889,1.32932757178344,"patient tumor","colon"
"TCGA-A6-5657-01",0.752981616572403,1.53765972108799,"patient tumor","colon"
"TCGA-A6-5659-11",9.66339303705829,6.99498671297141,"patient tumor","colon"
"TCGA-A6-5659-01",2.13333421004814,1.2579392761474,"patient tumor","colon"
"TCGA-A6-5660-01",2.15257092345135,1.23913197136797,"patient tumor","colon"
"TCGA-A6-5661-01",1.17679857483033,3.19904773954673,"patient tumor","colon"
"TCGA-A6-5662-11",9.25652045821471,7.58689999037193,"patient tumor","colon"
"TCGA-A6-5662-01",2.10470061503547,1.03071070982649,"patient tumor","colon"
"TCGA-A6-5664-01",0.608906720759453,1.55355919684408,"patient tumor","colon"
"TCGA-A6-5665-11",9.66543584739069,6.97839174354822,"patient tumor","colon"
"TCGA-A6-5665-01",1.29291956746851,3.31982179541453,"patient tumor","colon"
"TCGA-A6-5666-01",2.74542442776005,1.51437041704374,"patient tumor","colon"
"TCGA-A6-5667-11",9.51235454811092,7.13077973160507,"patient tumor","colon"
"TCGA-A6-5667-01",1.85430267820187,1.05139068003226,"patient tumor","colon"
"TCGA-A6-6137-01",2.20997197381295,2.4604284748981,"patient tumor","colon"
"TCGA-A6-6138-01",1.5790951748919,1.46160224404578,"patient tumor","colon"
"TCGA-A6-6140-01",2.85112587204878,1.78889863701397,"patient tumor","colon"
"TCGA-A6-6141-01",2.13025895734768,2.80352239706125,"patient tumor","colon"
"TCGA-A6-6142-01",1.31912935517722,1.12448127657737,"patient tumor","colon"
"TCGA-A6-6648-01",2.35616380752503,2.19195000709711,"patient tumor","colon"
"TCGA-A6-6649-01",0.865122937491166,2.25722424379987,"patient tumor","colon"
"TCGA-A6-6650-01",2.91927296852326,1.67772713952288,"patient tumor","colon"
"TCGA-A6-6651-01",-0.188279775638923,0.844114826274467,"patient tumor","colon"
"TCGA-A6-6652-01",2.46916698479859,1.29687749950067,"patient tumor","colon"
"TCGA-A6-6653-01",1.16662978512206,3.23936467951273,"patient tumor","colon"
"TCGA-A6-6654-01",0.301399687159358,1.27361324041815,"patient tumor","colon"
"TCGA-A6-6780-01",0.990411681519981,3.27345098180656,"patient tumor","colon"
"TCGA-A6-6781-01",0.278381919381933,1.50616773210173,"patient tumor","colon"
"TCGA-A6-6782-01",1.16953032661973,1.22670910268815,"patient tumor","colon"
"TCGA-A6-A565-01",1.06456067493977,2.18507874804597,"patient tumor","colon"
"TCGA-A6-A566-01",0.393430865594925,1.41118122427633,"patient tumor","colon"
"TCGA-A6-A567-01",1.96396955371767,1.44188139583297,"patient tumor","colon"
"TCGA-A6-A56B-01",1.75338093292903,1.19368425901386,"patient tumor","colon"
"TCGA-A6-A5ZU-01",1.25271749400029,1.16699877391312,"patient tumor","colon"
"TCGA-AA-3489-11",9.35243470572029,7.46168882761223,"patient tumor","colon"
"TCGA-AA-3489-01",0.386394574668579,1.16504546378181,"patient tumor","colon"
"TCGA-AA-3492-01",1.58312162836094,3.07489095595207,"patient tumor","colon"
"TCGA-AA-3495-01",2.89437538394128,2.2348117957484,"patient tumor","colon"
